Activity_Id,Landing_Airport, Airline_Name,Operating_Airline_IATA_Code,Landing_Date,Published_Airline,Published_Airline_IATA_Code,GEO_Summary,GEO_Region,Landing_ Aircraft_ Type,Aircraft_Body_Type,Aircraft Manufacturer,Aircraft_Model,Aircraft_Version,Landing_Count,Total_Landed_Weight,Landing_Status
153875,Hilo International Airport,American Airlines,AA,16-06-21,American Airlines,AA,Domestic,US,Passenger,Wide Body,Boeing,767,300,184,57040000,1
14475,Jackson Hole Airport,American Airlines,AA,17-06-21,American Airlines,AA,Domestic,US,Passenger,Narrow Body,McDonnell Douglas,MD-80,83,286,37180000,0
55753,Jackson-Evers International Airport,American Airlines,AA,18-06-21,American Airlines,AA,Domestic,US,Passenger,Narrow Body,McDonnell Douglas,MD-80,SP,396,51480000,1
223849,Jacksonville International Airport,American Eagle Airlines,MQ,19-06-21,American Airlines,AA,Domestic,US,Passenger,Regional Jet,Embraer,ERJ,140,149,6153700,0
186260,John F. Kennedy International Airport (New York International Airport),Ameriflight,A8,20-06-21,Ameriflight,A8,Domestic,US,Freighter,Turbo Prop,Piper,CHIEFTAIN,,1,7000,0
175668,Joplin Regional Airport,Ameriflight,A8,21-06-21,Ameriflight,A8,Domestic,US,Freighter,Turbo Prop,Swearingen,SA-227,AC,20,280000,1
212247,Jamestown Regional Airport,Ameriflight,A8,22-06-21,Ameriflight,A8,Domestic,US,Freighter,Turbo Prop,Swearingen,SA-227,AT,5,77500,1
211571,Juneau International Airport,Asiana Airlines,OZ,23-06-21,Asiana Airlines,OZ,International,Asia,Freighter,Wide Body,Boeing,747,400,2,1332000,0
124209,Kona International Airport at Keahole,Asiana Airlines,OZ,24-06-21,Asiana Airlines,OZ,International,Asia,Passenger,Wide Body,Boeing,777,200ER,14,6440000,1
94395,Ketchikan International Airport,Astar Air Cargo,ER,25-06-21,Astar Air Cargo,ER,Domestic,US,Freighter,Wide Body,Airbus,A300,,23,6794660,0
80337,Capital Region International Airport ( Lansing Capital City),Astar Air Cargo,ER,26-06-21,Astar Air Cargo,ER,Domestic,US,Freighter,Wide Body,McDonnell Douglas,DC-8,73,21,5775000,1
104191,Laramie Regional Airport,Astar Air Cargo,ER,27-06-21,Astar Air Cargo,ER,Domestic,US,Freighter,Turbo Prop,Swearingen,SA-227,L,22,293040,0
81045,McCarran International Airport,Atlantic Southeast Airlines,EV,28-06-21,Delta Air Lines,DL,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ,700,24,1608000,1
55127,Lawton-Fort Sill Regional Airport,BelAir Airlines,BBB,29-06-21,BelAir Airlines,BBB,International,Europe,Passenger,Wide Body,Boeing,767,300,4,1400000,0
100625,Los Angeles International Airport,Boeing Company,,30-06-21,Boeing Company,,International,Asia,Passenger,Wide Body,Boeing,777,200,1,350000,0
35109,Lubbock Preston Smith International Airport,British Airways,BA,01-07-21,British Airways,BA,International,Europe,Passenger,Wide Body,Boeing,747,400,60,37800000,0
96214,Arnold Palmer Regional Airport,Cargolux Airlines,CV,02-07-21,Cargolux Airlines,CV,International,Europe,Freighter,Wide Body,Boeing,747,400,9,5994000,0
211790,Lake Charles Regional Airport,Cathay Pacific,CX,03-07-21,Cathay Pacific,CX,International,Asia,Freighter,Wide Body,Boeing,747,400,17,11322000,0
50381,Blue Grass Airport,Cathay Pacific,CX,04-07-21,Cathay Pacific,CX,International,Asia,Passenger,Wide Body,Boeing,747,400,31,19530000,1
100940,Lafayette Regional Airport,China Airlines,CI,05-07-21,China Airlines,CI,International,Asia,Passenger,Wide Body,Boeing,747,400,40,25200000,1
45185,LaGuardia Airport (Marine Air Terminal),China Airlines,CI,06-07-21,China Airlines,CI,International,Asia,Freighter,Wide Body,Boeing,747,,28,18648000,0
167262,Long Beach Airport (Daugherty Field),China Cargo Airlines,CK,07-07-21,China Cargo Airlines,CK,International,Asia,Freighter,Wide Body,McDonnell Douglas,MD-11,,12,5658000,0
3101,Lihue Airport,Delta Air Lines,DL,08-07-21,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Boeing,737,800,159,22896000,0
21598,Bill and Hillary Clinton National Airport (Adams Field),Delta Air Lines,DL,09-07-21,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Boeing,757,,200,39600000,1
171043,Lincoln Airport (Lincoln Municipal),Delta Air Lines,DL,10-07-21,Delta Air Lines,DL,Domestic,US,Passenger,Wide Body,Boeing,767,200,49,13230000,1
31628,Laredo International Airport,Delta Air Lines,DL,11-07-21,Delta Air Lines,DL,Domestic,US,Passenger,Wide Body,Boeing,767,300,73,21535000,1
73359,La Crosse Regional Airport,Delta Air Lines,DL,12-07-21,Delta Air Lines,DL,Domestic,US,Passenger,Wide Body,Boeing,767,300ER,11,3520000,1
157209,Lewiston-Nez Perce County Airport,Delta Air Lines,DL,13-07-21,Delta Air Lines,DL,Domestic,US,Passenger,Wide Body,Boeing,767,400,62,21700000,1
21620,Midland International Airport,EVA Airways,BR,14-07-21,EVA Airways,BR,International,Asia,Combi,Wide Body,Boeing,747,400,52,32708000,0
35248,MBS International Airport,EVA Airways,BR,15-07-21,EVA Airways,BR,International,Asia,Freighter,Wide Body,McDonnell Douglas,MD-11,,1,471500,1
191080,Kansas City International Airport,Federal Express,FX,16-07-21,Federal Express,FX,Domestic,US,Freighter,Wide Body,McDonnell Douglas,DC-10,10,48,18000000,0
231928,Orlando International Airport,Federal Express,FX,17-07-21,Federal Express,FX,Domestic,US,Freighter,Wide Body,McDonnell Douglas,DC-10,30,1,436000,0
188600,Harrisburg International Airport,Federal Express,FX,18-07-21,Federal Express,FX,Domestic,US,Freighter,Wide Body,McDonnell Douglas,MD-11,,21,10111500,0
169851,Chicago Midway International Airport,Frontier Airlines,F9,19-07-21,Frontier Airlines,F9,Domestic,US,Passenger,Narrow Body,Airbus,A318,,14,1729000,1
151881,Meridian Regional Airport,Frontier Airlines,F9,20-07-21,Frontier Airlines,F9,Domestic,US,Passenger,Narrow Body,Airbus,A319,,149,20040500,0
209061,Memphis International Airport,Hawaiian Airlines,HA,21-07-21,Hawaiian Airlines,HA,Domestic,US,Passenger,Wide Body,Boeing,767,300,31,9920000,1
65030,McAllen-Miller International Airport (McAllen Miller International),Horizon Air,QX,22-07-21,Alaska Airlines,AS,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ,700,93,6231000,0
226489,Rogue Valley International Airport,Icelandair (Inactive),FI,23-07-21,Icelandair (Inactive),FI,International,Europe,Passenger,Wide Body,Boeing,767,300ER,18,5760000,1
35851,Montgomery Regional Airport,Independence Air,DH,24-07-21,Independence Air,DH,Domestic,US,Passenger,Narrow Body,Airbus,A319,,93,12815400,0
51544,Manhattan Regional Airport,Japan Airlines,JL,25-07-21,Japan Airlines,JL,International,Asia,Freighter,Wide Body,Boeing,747,200,49,30870000,1
230804,Manchester-Boston Regional Airport,Japan Airlines,JL,26-07-21,Japan Airlines,JL,International,Asia,Passenger,Wide Body,Boeing,747,400,31,19530000,1
120286,Miami International Airport,KLM Royal Dutch Airlines,KL,27-07-21,KLM Royal Dutch Airlines,KL,International,Europe,Passenger,Wide Body,Boeing,777,200,31,14570000,0
182462,General Mitchell International Airport,Kalitta Air,K4,28-07-21,Kalitta Air,K4,Domestic,US,Freighter,Wide Body,Boeing,747,200,7,4410000,1
84360,Muskegon County Airport,Kitty Hawk Air Cargo,KR,29-07-21,Kitty Hawk Air Cargo,KR,Domestic,US,Freighter,Narrow Body,Boeing,727,200,6,974500,0
32995,Melbourne International Airport,Kitty Hawk Air Cargo,KR,30-07-21,Kitty Hawk Air Cargo,KR,Domestic,US,Freighter,Narrow Body,Boeing,737,300,23,2681800,0
59063,Quad City International Airport,Korean Air Lines,KE,31-07-21,Korean Air Lines,KE,International,Asia,Freighter,Wide Body,Boeing,747,400,4,2612000,1
116054,Monroe Regional Airport,Korean Air Lines,KE,01-08-21,Korean Air Lines,KE,International,Asia,Freighter,Wide Body,Boeing,747,,27,17604000,1
165223,Mammoth Yosemite Airport,Korean Air Lines,KE,02-08-21,Korean Air Lines,KE,International,Asia,Passenger,Wide Body,Boeing,777,200,31,14260000,0
217905,Mobile Regional Airport,Lufthansa German Airlines,LH,03-08-21,Lufthansa German Airlines,LH,International,Europe,Passenger,Wide Body,Boeing,747,430,31,19530000,1
207486,Minot International Airport,Lufthansa German Airlines,LH,04-08-21,Lufthansa German Airlines,LH,International,Europe,Passenger,Wide Body,Airbus,A340,600,31,17701000,0
77984,Sawyer International Airport,Mesa Airlines,YV,05-08-21,US Airways,US,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ,900,35,2572500,1
214630,Monterey Regional Airport (Monterey Peninsula Airport),Mexicana Airlines,MX,06-08-21,Mexicana Airlines,MX,International,Mexico,Passenger,Narrow Body,Airbus,A319,,16,2152000,0
7873,Dane County Regional Airport,Mexicana Airlines,MX,07-08-21,Mexicana Airlines,MX,International,Mexico,Passenger,Narrow Body,Airbus,A320,,44,6256800,1
179234,Missoula International Airport,Midwest Airlines,YX,08-08-21,Midwest Airlines,YX,Domestic,US,Passenger,Narrow Body,McDonnell Douglas,MD-88,,31,4324500,0
96614,Minneapolis-Saint Paul International Airport,Nippon Cargo Airlines,KZ,09-08-21,Nippon Cargo Airlines,KZ,International,Asia,Freighter,Wide Body,Boeing,747,200,48,30240000,0
10927,Louis Armstrong New Orleans International Airport,Northwest Airlines (became Delta),NW,10-08-21,Northwest Airlines (became Delta),NW,Domestic,US,Freighter,Wide Body,Boeing,747,200,3,1890000,0
143957,Montrose Regional Airport,Northwest Airlines (became Delta),NW,11-08-21,Northwest Airlines (became Delta),NW,Domestic,US,Passenger,Narrow Body,Boeing,757,300,91,20384000,0
30136,Martha's Vineyard Airport,Northwest Airlines (became Delta),NW,12-08-21,Northwest Airlines (became Delta),NW,Domestic,US,Passenger,Narrow Body,Boeing,757,,155,30690000,0
83390,Myrtle Beach International Airport,Northwest Airlines (became Delta),NW,13-08-21,Northwest Airlines (became Delta),NW,Domestic,US,Passenger,Narrow Body,Airbus,A319,,15,2016000,1
12578,Albert J. Ellis Airport,Northwest Airlines (became Delta),NW,14-08-21,Northwest Airlines (became Delta),NW,Domestic,US,Passenger,Narrow Body,Airbus,A320,,76,10807200,1
102778,Oakland International Airport,Northwest Airlines (became Delta),NW,15-08-21,Northwest Airlines (became Delta),NW,International,Asia,Passenger,Wide Body,Airbus,A330,223,31,12437200,0
131429,Kahului Airport,Philippine Airlines,PR,16-08-21,Philippine Airlines,PR,International,Asia,Passenger,Wide Body,Boeing,747,400,30,18900000,0
152942,Will Rogers World Airport,Philippine Airlines,PR,17-08-21,Philippine Airlines,PR,International,Asia,Passenger,Wide Body,Airbus,A340,300,5,2094400,0
31390,Eppley Airfield,Singapore Airlines,SQ,18-08-21,Singapore Airlines,SQ,International,Asia,Passenger,Wide Body,Boeing,747,400,31,19530000,1
193115,Nome Airport,Singapore Airlines,SQ,19-08-21,Singapore Airlines,SQ,International,Asia,Passenger,Wide Body,Boeing,777,200ER,31,14230550,1
96805,Ontario International Airport,SkyWest Airlines,OO,20-08-21,Delta Air Lines,DL,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ,500,153,7191000,1
85692,Chicago O'Hare International Airport,SkyWest Airlines,OO,21-08-21,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ,600,273,18291000,1
11129,Norfolk International Airport,SkyWest Airlines,OO,22-08-21,United Airlines - Pre 07/01/2013,UA,International,Canada,Passenger,Regional Jet,Bombardier,CRJ,600,61,4087000,1
56194,Worcester Regional Airport,SkyWest Airlines,OO,23-08-21,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ,700,1378,64766000,0
219790,Southwest Oregon Regional Airport (North Bend Municipal),SkyWest Airlines,OO,24-08-21,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Turbo Prop,Embraer,ERJ,120,1686,43498800,1
28726,Ralph Wien Memorial Airport,Sun Country Airlines,SY,25-08-21,Sun Country Airlines,SY,Domestic,US,Passenger,Narrow Body,Boeing,737,800,31,4532900,0
62717,Barkley Regional Airport,"TACA International Airlines, S.A.",TA,26-08-21,"TACA International Airlines, S.A.",TA,International,Central America,Passenger,Narrow Body,Airbus,A320,,62,8816400,0
4195,Plattsburgh International Airport,Tradewinds Airlines,WI,27-08-21,Tradewinds Airlines,WI,Domestic,US,Freighter,Wide Body,Boeing,747,200B,13,8190000,0
62577,Palm Beach International Airport,US Airways,US,28-08-21,US Airways,US,Domestic,US,Passenger,Narrow Body,Boeing,737,300,146,16664800,1
87842,Portland International Airport,US Airways,US,29-08-21,US Airways,US,Domestic,US,Passenger,Narrow Body,Airbus,A319,,149,20517400,0
204842,Newport News/Williamsburg International Airport,US Airways,US,30-08-21,US Airways,US,Domestic,US,Passenger,Narrow Body,Airbus,A320,,120,17057300,1
2741,Philadelphia International Airport,US Airways,US,31-08-21,US Airways,US,Domestic,US,Passenger,Narrow Body,Airbus,A321,,235,40302500,0
212614,Phoenix Sky Harbor International Airport,United Airlines,UA,01-09-21,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,737,200,1,98000,1
215499,General Wayne A. Downing Peoria International Airport,United Airlines,UA,02-09-21,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,737,700,104,13312000,0
156468,Hattiesburg-Laurel Regional Airport,United Airlines,UA,03-09-21,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,737,800,199,28656000,1
101586,Pocatello Regional Airport,United Airlines,UA,04-09-21,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,737,900,27,3977100,1
215050,Pittsburgh International Airport,United Airlines,UA,05-09-21,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,737,,44,5016000,0
84079,Pellston Regional Airport of Emmet County,United Airlines,UA,06-09-21,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,757,200,62,12276000,1
641,Pensacola International Airport (Pensacola Gulf Coast Regional Airport),United Airlines - Pre 07/01/2013,UA,07-09-21,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Narrow Body,Boeing,727,0,667,90045000,0
108851,Pago Pago International Airport (Tafuna Airport),United Airlines - Pre 07/01/2013,UA,08-09-21,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Narrow Body,Boeing,737,300,404,46056000,0
119623,Tri-Cities Airport,United Airlines - Pre 07/01/2013,UA,09-09-21,United Airlines - Pre 07/01/2013,UA,International,Canada,Passenger,Narrow Body,Boeing,737,322,124,14136000,1
119589,Mercedita Airport,United Airlines - Pre 07/01/2013,UA,10-09-21,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Narrow Body,Boeing,737,500,80,8800000,1
47308,Petersburg James A. Johnson Airport,United Airlines - Pre 07/01/2013,UA,11-09-21,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Wide Body,Boeing,747,422,24,15120000,0
225701,Palm Springs International Airport,United Airlines - Pre 07/01/2013,UA,12-09-21,United Airlines - Pre 07/01/2013,UA,International,Asia,Passenger,Wide Body,Boeing,747,422,155,97650000,1
126324,Pueblo Memorial Airport,United Airlines - Pre 07/01/2013,UA,13-09-21,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Passenger,Wide Body,Boeing,747,422,31,19530000,0
12379,Theodore Francis Green State Airport,United Airlines - Pre 07/01/2013,UA,14-09-21,United Airlines - Pre 07/01/2013,UA,International,Europe,Passenger,Wide Body,Boeing,747,422,31,19530000,1
54727,Portland International Jetport,United Airlines - Pre 07/01/2013,UA,15-09-21,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Narrow Body,Boeing,757,,1332,263736000,0
30886,Rapid City Regional Airport,United Airlines - Pre 07/01/2013,UA,16-09-21,United Airlines - Pre 07/01/2013,UA,International,Mexico,Passenger,Narrow Body,Boeing,757,,4,792000,1
198740,Redding Municipal Airport,United Airlines - Pre 07/01/2013,UA,17-09-21,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Wide Body,Boeing,767,300,177,53100000,0
102402,Redmond Municipal Airport (Roberts Field),United Airlines - Pre 07/01/2013,UA,18-09-21,United Airlines - Pre 07/01/2013,UA,International,Europe,Passenger,Wide Body,Boeing,767,300,31,9300000,0
109361,Raleigh-Durham International Airport,United Airlines - Pre 07/01/2013,UA,19-09-21,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Wide Body,Boeing,767,322,91,29120000,0
12594,Rhinelander-Oneida County Airport,United Airlines - Pre 07/01/2013,UA,20-09-21,United Airlines - Pre 07/01/2013,UA,International,Asia,Passenger,Wide Body,Boeing,777,222,93,42780000,0
208375,Richmond International Airport,United Airlines - Pre 07/01/2013,UA,21-09-21,United Airlines - Pre 07/01/2013,UA,International,Europe,Passenger,Wide Body,Boeing,777,222,62,28520000,0
189144,Rock Springs-Sweetwater County Airport,United Airlines - Pre 07/01/2013,UA,22-09-21,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Wide Body,Boeing,777,222B,74,34040000,1
121102,Reno/Tahoe International Airport,United Airlines - Pre 07/01/2013,UA,23-09-21,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Wide Body,Boeing,777,,90,40050000,1
70102,Roanoke Regional Airport (Woodrum Field),United Airlines - Pre 07/01/2013,UA,24-09-21,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Narrow Body,Airbus,A320,232,910,129402000,0
13291,Greater Rochester International Airport,United Airlines - Pre 07/01/2013,UA,25-09-21,United Airlines - Pre 07/01/2013,UA,International,Canada,Passenger,Narrow Body,Airbus,A320,232,31,4408200,0
116110,Roswell International Air Center,United Airlines - Pre 07/01/2013,UA,26-09-21,United Airlines - Pre 07/01/2013,UA,International,Mexico,Passenger,Narrow Body,Airbus,A320,232,35,4977000,0
201077,Rochester International Airport,Virgin Atlantic,VS,27-09-21,Virgin Atlantic,VS,International,Europe,Passenger,Wide Body,Boeing,747,400,31,19530000,1
93577,Southwest Florida International Airport,WestJet Airlines,WS,28-09-21,WestJet Airlines,WS,International,Canada,Passenger,Narrow Body,Boeing,737,600,1,120000,1
140417,Santa Fe Municipal Airport,WestJet Airlines,WS,29-09-21,WestJet Airlines,WS,International,Canada,Passenger,Narrow Body,Boeing,737,700,20,2557800,1
1676,San Diego International Airport (Lindbergh Field),WestJet Airlines,WS,30-09-21,WestJet Airlines,WS,International,Canada,Passenger,Narrow Body,Boeing,737,800,1,146300,1
431,San Antonio International Airport,ABX Air,GB,01-10-21,ABX Air,GB,Domestic,US,Freighter,Narrow Body,McDonnell Douglas,DC-9,30,40,4051000,1
195487,Savannah/Hilton Head International Airport,ABX Air,GB,02-10-21,ABX Air,GB,Domestic,US,Freighter,Narrow Body,McDonnell Douglas,DC-9,41,2,204000,0
152507,Santa Barbara Municipal Airport (Santa Barbara Airport),ATA Airlines,TZ,03-10-21,ATA Airlines,TZ,Domestic,US,Passenger,Narrow Body,Boeing,737,800,16,2340800,1
202653,South Bend International Airport (South Bend Regional),ATA Airlines,TZ,04-10-21,ATA Airlines,TZ,Domestic,US,Passenger,Narrow Body,Boeing,757,200,9,1782000,0
218272,San Luis Obispo County Regional Airport (McChesney Field),ATA Airlines,TZ,05-10-21,ATA Airlines,TZ,Domestic,US,Passenger,Narrow Body,Boeing,757,300,104,23296000,0
196036,Deadhorse Airport (Prudhoe Bay Airport),Air Canada,AC,06-10-21,Air Canada,AC,International,Canada,Passenger,Narrow Body,Airbus,A319,114,130,17485000,0
37335,University Park Airport,Air Canada,AC,07-10-21,Air Canada,AC,International,Canada,Passenger,Narrow Body,Airbus,A320,211,98,13935600,1
193575,Louisville International Airport (Standiford Field),Air Canada,AC,08-10-21,Air Canada,AC,International,Canada,Passenger,Narrow Body,Airbus,A321,211,3,514560,0
